timestamp,node_id,node_type,depth_m_avg,depth_m_max,head_m_avg,head_m_max,flooding_cms_instant,flooding_cms_max_15min,flooding_volume_m3_15min,total_inflow_cms_avg,total_inflow_cms_max,risk_level
2017-06-29 00:15:00,G71F05R_skyl,storage,0.0,0.0,13.839999999999998,13.839999999999998,0.0,0.0,0.0,0.0,0.0,green
2017-06-29 00:15:00,G71F060,junction,0.006807427204278612,0.009040253521304125,16.656807427204278,16.6590402535213,0.0,0.0,0.0,5.729534457871448e-05,6.836031663106054e-05,green
2017-06-29 00:15:00,G71F090,storage,0.0019354516952191634,0.0035333563915244046,17.020935451695216,17.02253335639152,0.0,0.0,0.0,1.4685600596062288e-05,3.284390416069509e-05,green
2017-06-29 00:15:00,G71F12P,junction,0.010973264938312188,0.013798854437243824,10.829973264938312,10.832798854437243,0.0,0.0,0.0,2.9211818132269344e-05,2.971591410395265e-05,green
2017-06-29 00:15:00,G71F320,storage,0.0,0.0,12.46,12.46,0.0,0.0,0.0,0.0,0.0,green
2017-06-29 00:15:00,G71F68Y,storage,0.0,0.0,10.839999999999998,10.839999999999998,0.0,0.0,0.0,0.0,0.0,green
2017-06-29 00:15:00,G71R050,storage,0.0,0.0,10.35,10.35,0.0,0.0,0.0,0.0,0.0,green
2017-06-29 00:15:00,G72R33B,storage,0.0,0.0,25.099999999999998,25.099999999999998,0.0,0.0,0.0,0.0,0.0,green
2017-06-29 00:15:00,G72R34R,storage,0.0,0.0,30.07,30.07,0.0,0.0,0.0,0.0,0.0,green
2017-06-29 00:15:00,G72R520,storage,0.0,0.0,30.08,30.08,0.0,0.0,0.0,0.0,0.0,green
2017-06-29 00:15:00,G72R70B,storage,0.0,0.0,23.918999999999997,23.918999999999997,0.0,0.0,0.0,0.0,0.0,green
2017-06-29 00:15:00,G72R83B,storage,0.0,0.0,28.7,28.7,0.0,0.0,0.0,0.0,0.0,green
2017-06-29 00:15:00,G72R84B,storage,0.0,0.0,28.18,28.18,0.0,0.0,0.0,0.0,0.0,green
2017-06-29 00:15:00,G80F11B,storage,0.0,0.0,34.86,34.86,0.0,0.0,0.0,0.0,0.0,green
2017-06-29 00:15:00,G80F13P,storage,0.2626669686157972,0.32761107739169404,33.281666968615795,33.34661107739169,0.0,0.0,0.0,0.0003425963508491394,0.0003454505471191713,green
2017-06-29 00:15:00,G80F240,junction,0.0,0.0,49.458999999999996,49.459,0.0,0.0,0.0,0.0,0.0,green
2017-06-29 00:15:00,G80F66Y,storage,0.0006428502843491647,0.00228309017435193,34.16964285028435,34.17128309017435,0.0,0.0,0.0,7.520541226281261e-06,2.0311458271741924e-05,green
2017-06-29 00:15:00,G_ADD,outfall,0.0,0.0,10.35,10.35,0.0,0.0,0.0,0.0,0.0,green
2017-06-29 00:30:00,G70F100,junction,0.0,0.0,15.219,15.219,0.0,0.0,0.0,0.0,0.0,green
2017-06-29 00:30:00,G70F11P,junction,0.0,0.0,10.919,10.919,0.0,0.0,0.0,0.0,0.0,green
2017-06-29 00:30:00,G71F04R,storage,0.0,0.0,12.74,12.74,0.0,0.0,0.0,0.0,0.0,green
2017-06-29 00:30:00,G71F05R,storage,0.0,0.0,13.74,13.74,0.0,0.0,0.0,0.0,0.0,green
2017-06-29 00:30:00,G71F05R_skyl,storage,0.0,0.0,13.839999999999998,13.839999999999998,0.0,0.0,0.0,0.0,0.0,green
2017-06-29 00:30:00,G71F060,junction,0.009274795950958986,0.009547141847018648,16.659274795950957,16.659547141847018,0.0,0.0,0.0,6.654371043949355e-05,9.19629366345274e-05,green
2017-06-29 00:30:00,G71F090,storage,0.005434509632729997,0.00733081283375158,17.024434509632727,17.02633081283375,0.0,0.0,0.0,2.9003134428951525e-05,4.192503572717908e-05,green
2017-06-29 00:30:00,G71F12P,junction,0.016732887273836154,0.01920894027741966,10.835732887273839,10.838208940277422,0.0,0.0,0.0,3.0254916901316217e-05,3.064439193156076e-05,green
2017-06-29 00:30:00,G71F320,storage,0.0,0.0,12.46,12.46,0.0,0.0,0.0,0.0,0.0,green
2017-06-29 00:30:00,G71F68Y,storage,0.0,0.0,10.839999999999998,10.839999999999998,0.0,0.0,0.0,0.0,0.0,green
2017-06-29 00:30:00,G71R050,storage,0.0,0.0,10.35,10.35,0.0,0.0,0.0,0.0,0.0,green
2017-06-29 00:30:00,G72R33B,storage,0.0,0.0,25.099999999999998,25.099999999999998,0.0,0.0,0.0,0.0,0.0,green
2017-06-29 00:30:00,G72R34R,storage,0.0,0.0,30.07,30.07,0.0,0.0,0.0,0.0,0.0,green
2017-06-29 00:30:00,G72R520,storage,0.0,0.0,30.08,30.08,0.0,0.0,0.0,0.0,0.0,green
2017-06-29 00:30:00,G72R70B,storage,0.0,0.0,23.918999999999997,23.918999999999997,0.0,0.0,0.0,0.0,0.0,green
2017-06-29 00:30:00,G72R83B,storage,0.0,0.0,28.7,28.7,0.0,0.0,0.0,0.0,0.0,green
2017-06-29 00:30:00,G72R84B,storage,0.0,0.0,28.18,28.18,0.0,0.0,0.0,0.0,0.0,green
2017-06-29 00:30:00,G80F11B,storage,0.0,0.0,34.86,34.86,0.0,0.0,0.0,0.0,0.0,green
2017-06-29 00:30:00,G80F13P,storage,0.39580158411863414,0.45476209283604846,33.41480158411863,33.47376209283605,0.0,0.0,0.0,0.0003668179040370473,0.0003904345059925018,green
2017-06-29 00:30:00,G80F240,junction,0.0,0.0,49.458999999999996,49.459,0.0,0.0,0.0,0.0,0.0,green
2017-06-29 00:30:00,G80F66Y,storage,0.005009024094888947,0.006751427938031943,34.174009024094886,34.175751427938025,0.0,0.0,0.0,4.006260044837294e-05,5.827282468913306e-05,green
2017-06-29 00:30:00,G_ADD,outfall,0.0,0.0,10.35,10.35,0.0,0.0,0.0,0.0,0.0,green
2017-06-29 00:45:00,G70F100,junction,0.0,0.0,15.219,15.219,0.0,0.0,0.0,0.0,0.0,green
2017-06-29 00:45:00,G70F11P,junction,0.0,0.0,10.919,10.919,0.0,0.0,0.0,0.0,0.0,green
2017-06-29 00:45:00,G71F04R,storage,0.0,0.0,12.74,12.74,0.0,0.0,0.0,0.0,0.0,green
