subcatchment_id,rain_gage_id,outlet_node,area,impervious_percent,width,slope,curb_length,snow_pack,polygon_points,subarea_params,infiltration_params,model_version,is_added
G72F334_7969,rg5425,G72F334,0.118,40.59,34.304,0.03,0.0,,"[[""583135.078"", ""6133023.659""], [""583123.401"", ""6133007.429""], [""583109.671"", ""6132994.156""], [""583097.776"", ""6132988.919""], [""583092.437"", ""6133005.805""], [""583095.815"", ""6133036.872""], [""583135.078"", ""6133023.659""]]","[""G72F334_7969"", ""0.001493549004542575"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G72F334_7969"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G72F335_7970,rg5425,G72F335,0.154,31.07,156.586,0.03,0.0,,"[[""583095.815"", ""6133036.872""], [""583092.437"", ""6133005.805""], [""583097.776"", ""6132988.919""], [""583092.197"", ""6132967.810""], [""583068.107"", ""6132972.330""], [""583073.547"", ""6133000.429""], [""583071.306"", ""6133012.388""], [""583078.728"", ""6133041.532""], [""583095.815"", ""6133036.872""]]","[""G72F335_7970"", ""0.006817539191502555"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G72F335_7970"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G72F336_7971,rg5425,G72F336,0.318,33.4,240.436,0.03,0.0,,"[[""583078.728"", ""6133041.532""], [""583071.306"", ""6133012.388""], [""583073.547"", ""6133000.429""], [""583068.107"", ""6132972.330""], [""583018.910"", ""6132982.347""], [""583030.367"", ""6133009.569""], [""583029.172"", ""6133019.546""], [""583035.529"", ""6133051.669""], [""583078.728"", ""6133041.532""]]","[""G72F336_7971"", ""0.010468252928410637"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G72F336_7971"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G72F337_7972,rg5425,G72F337,0.103,21.67,19.265,0.03,0.0,,"[[""583185.562"", ""6133149.635""], [""583178.779"", ""6133144.274""], [""583169.060"", ""6133136.594""], [""583157.922"", ""6133138.411""], [""583139.037"", ""6133141.440""], [""583129.605"", ""6133142.851""], [""583129.192"", ""6133142.913""], [""583129.689"", ""6133143.534""], [""583129.092"", ""6133173.524""], [""583170.528"", ""6133151.349""], [""583185.562"", ""6133149.647""], [""583185.562"", ""6133149.635""]]","[""G72F337_7972"", ""0.0008387716176688637"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G72F337_7972"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G72F337_7972_1,rg5425,G72F337,0.127,26.030000000000005,30.233,0.03,0.0,,"[[""583152.683"", ""6133125.813""], [""583150.513"", ""6133101.952""], [""583135.486"", ""6133103.655""], [""583123.890"", ""6133083.422""], [""583105.778"", ""6133089.068""], [""583116.190"", ""6133118.272""], [""583119.260"", ""6133128.988""], [""583124.393"", ""6133128.145""], [""583135.255"", ""6133126.815""], [""583146.483"", ""6133126.801""], [""583152.683"", ""6133125.813""]]","[""G72F337_7972_1"", ""0.0013163032606790946"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G72F337_7972_1"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G60O280_7268,rg5427,G60O280,0.667,41.22000000000001,223.678,0.03,0.0,,"[[""585865.990"", ""6135020.870""], [""585890.139"", ""6135013.352""], [""585898.279"", ""6135006.512""], [""585925.438"", ""6134998.058""], [""585903.967"", ""6134921.637""], [""585876.799"", ""6134930.091""], [""585869.645"", ""6134937.946""], [""585847.536"", ""6134943.512""], [""585839.557"", ""6134942.347""], [""585831.526"", ""6134944.190""], [""585826.833"", ""6134979.090""], [""585840.623"", ""6134989.366""], [""585841.888"", ""6135026.386""], [""585865.990"", ""6135020.870""]]","[""G60O280_7268"", ""0.009738632644533408"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G60O280_7268"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G60O320_7269,rg5427,G60O320,0.297,37.1,244.62,0.03,0.0,,"[[""585831.526"", ""6134944.190""], [""585824.552"", ""6134943.054""], [""585812.636"", ""6134938.813""], [""585799.983"", ""6134971.562""], [""585789.831"", ""6134979.359""], [""585778.354"", ""6135003.127""], [""585817.080"", ""6135016.897""], [""585841.888"", ""6135026.386""], [""585840.623"", ""6134989.366""], [""585826.833"", ""6134979.090""], [""585831.526"", ""6134944.190""]]","[""G60O320_7269"", ""0.010650418536940435"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G60O320_7269"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G60O340_7270,rg5427,G60O340,0.892,23.74,422.822,0.03,0.0,,"[[""585769.985"", ""6135021.956""], [""585778.354"", ""6135003.127""], [""585789.831"", ""6134979.359""], [""585799.983"", ""6134971.562""], [""585812.636"", ""6134938.813""], [""585794.823"", ""6134929.463""], [""585799.943"", ""6134923.559""], [""585822.548"", ""6134893.019""], [""585818.625"", ""6134888.938""], [""585810.174"", ""6134861.774""], [""585807.398"", ""6134862.536""], [""585783.025"", ""6134869.232""], [""585767.920"", ""6134893.147""], [""585753.087"", ""6134916.628""], [""585737.614"", ""6134940.316""], [""585722.242"", ""6134959.006""], [""585709.869"", ""6134977.765""], [""585735.474"", ""6134997.272""], [""585736.220"", ""6135010.285""], [""585765.802"", ""6135030.867""], [""585769.985"", ""6135021.956""]]","[""G60O340_7270"", ""0.01840908865434645"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G60O340_7270"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G60R011_7271,rg5427,G60R011,1.819,14.89,150.373,0.03,0.0,,"[[""585875.172"", ""6134761.078""], [""585875.730"", ""6134733.088""], [""585846.739"", ""6134732.510""], [""585848.670"", ""6134635.567""], [""585742.744"", ""6134632.451""], [""585708.552"", ""6134746.321""], [""585708.436"", ""6134746.706""], [""585706.856"", ""6134751.968""], [""585706.330"", ""6134753.719""], [""585711.251"", ""6134757.811""], [""585786.752"", ""6134782.315""], [""585875.172"", ""6134761.078""]]","[""G60R011_7271"", ""0.006547033712105894"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G60R011_7271"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G60R281_7272,rg5427,G60R281,0.268,40.95000000000001,63.857,0.03,0.0,,"[[""585903.967"", ""6134921.637""], [""585897.431"", ""6134898.506""], [""585870.262"", ""6134906.970""], [""585863.288"", ""6134905.825""], [""585825.644"", ""6134916.361""], [""585821.046"", ""6134917.982""], [""585799.943"", ""6134923.559""], [""585794.823"", ""6134929.463""], [""585812.636"", ""6134938.813""], [""585824.552"", ""6134943.054""], [""585831.526"", ""6134944.190""], [""585839.557"", ""6134942.347""], [""585847.536"", ""6134943.512""], [""585869.645"", ""6134937.946""], [""585876.799"", ""6134930.091""], [""585903.967"", ""6134921.637""]]","[""G60R281_7272"", ""0.002780245999973041"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G60R281_7272"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G60R282_7273,rg5427,G60R282,0.466,39.510000000000005,331.413,0.03,0.0,,"[[""585897.431"", ""6134898.506""], [""585891.931"", ""6134873.404""], [""585889.112"", ""6134864.343""], [""585881.590"", ""6134840.197""], [""585859.462"", ""6134846.759""], [""585836.338"", ""6134853.290""], [""585813.085"", ""6134860.830""], [""585810.174"", ""6134861.774""], [""585818.625"", ""6134888.938""], [""585822.548"", ""6134893.019""], [""585799.943"", ""6134923.559""], [""585821.046"", ""6134917.982""], [""585825.644"", ""6134916.361""], [""585863.288"", ""6134905.825""], [""585870.262"", ""6134906.970""], [""585897.431"", ""6134898.506""]]","[""G60R282_7273"", ""0.014429266448299567"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G60R282_7273"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G60R290_7274,rg5427,G60R290,0.34600000000000003,43.300000000000004,355.842,0.03,0.0,,"[[""585939.477"", ""6135046.331""], [""585931.963"", ""6135022.185""], [""585925.438"", ""6134998.058""], [""585898.279"", ""6135006.512""], [""585890.139"", ""6135013.352""], [""585865.990"", ""6135020.870""], [""585872.495"", ""6135045.992""], [""585863.359"", ""6135052.813""], [""585866.969"", ""6135061.052""], [""585869.800"", ""6135067.922""], [""585871.766"", ""6135073.052""], [""585904.138"", ""6135063.626""], [""585910.314"", ""6135054.745""], [""585939.477"", ""6135046.331""]]","[""G60R290_7274"", ""0.015492871527356544"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G60R290_7274"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G60R291_7275,rg5427,G60R292,0.379,41.68999999999999,315.764,0.03,0.0,,"[[""585929.784"", ""6135113.224""], [""585953.455"", ""6135097.600""], [""585946.002"", ""6135070.458""], [""585940.362"", ""6135052.345""], [""585939.477"", ""6135046.331""], [""585910.314"", ""6135054.745""], [""585904.138"", ""6135063.626""], [""585871.766"", ""6135073.052""], [""585877.636"", ""6135089.097""], [""585885.448"", ""6135098.247""], [""585890.349"", ""6135103.345""], [""585907.864"", ""6135127.691""], [""585929.784"", ""6135113.224""]]","[""G60R291_7275"", ""0.013747930499952822"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G60R291_7275"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G60R293_7277,rg5427,G60R293,0.386,40.43999999999999,184.401,0.03,0.0,,"[[""585907.864"", ""6135127.691""], [""585890.349"", ""6135103.345""], [""585885.448"", ""6135098.247""], [""585877.636"", ""6135089.097""], [""585871.766"", ""6135073.052""], [""585869.800"", ""6135067.922""], [""585866.969"", ""6135061.052""], [""585843.871"", ""6135077.427""], [""585841.789"", ""6135081.380""], [""585822.521"", ""6135094.992""], [""585841.990"", ""6135121.378""], [""585844.909"", ""6135125.440""], [""585867.285"", ""6135156.885""], [""585884.552"", ""6135143.224""], [""585907.864"", ""6135127.691""]]","[""G60R293_7277"", ""0.008028566056047556"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G60R293_7277"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G60R295_7278,rg5427,G60R295,0.423,0.0,457.595,0.03,0.0,,"[[""585929.784"", ""6135113.224""], [""585907.864"", ""6135127.691""], [""585884.552"", ""6135143.224""], [""585867.285"", ""6135156.885""], [""585844.909"", ""6135125.440""], [""585841.990"", ""6135121.378""], [""585822.521"", ""6135094.992""], [""585817.802"", ""6135097.811""], [""585814.422"", ""6135099.831""], [""585814.391"", ""6135099.853""], [""585811.958"", ""6135101.604""], [""585810.367"", ""6135102.748""], [""585782.827"", ""6135121.982""], [""585782.980"", ""6135122.194""], [""585803.412"", ""6135150.612""], [""585799.119"", ""6135165.518""], [""585818.318"", ""6135191.540""], [""585929.784"", ""6135113.224""]]","[""G60R295_7278"", ""0.019923057274185505"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G60R295_7278"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G60R296_7279,rg5427,G60R296,0.301,39.8,318.455,0.03,0.0,,"[[""585792.660"", ""6135209.104""], [""585804.492"", ""6135201.254""], [""585818.587"", ""6135191.904""], [""585818.318"", ""6135191.540""], [""585799.119"", ""6135165.518""], [""585803.412"", ""6135150.612""], [""585782.980"", ""6135122.194""], [""585782.827"", ""6135121.982""], [""585781.013"", ""6135123.230""], [""585762.714"", ""6135135.795""], [""585757.633"", ""6135139.699""], [""585742.711"", ""6135148.646""], [""585774.749"", ""6135184.038""], [""585792.244"", ""6135209.380""], [""585792.660"", ""6135209.104""]]","[""G60R296_7279"", ""0.013865092940811731"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G60R296_7279"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G60R305_7280,rg5427,G60R307,0.6759999999999999,39.28999999999999,42.773,0.03,0.0,,"[[""585813.085"", ""6134860.830""], [""585836.338"", ""6134853.290""], [""585859.462"", ""6134846.759""], [""585881.590"", ""6134840.197""], [""585875.172"", ""6134761.078""], [""585786.752"", ""6134782.315""], [""585807.076"", ""6134861.284""], [""585807.398"", ""6134862.536""], [""585810.174"", ""6134861.774""], [""585813.085"", ""6134860.830""]]","[""G60R305_7280"", ""0.0018622776227640962"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G60R305_7280"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G60R307_7281,rg5427,G60R307,0.7,35.93,210.461,0.03,0.0,,"[[""585807.076"", ""6134861.284""], [""585786.752"", ""6134782.315""], [""585711.251"", ""6134757.811""], [""585698.997"", ""6134770.566""], [""585752.917"", ""6134824.634""], [""585746.800"", ""6134830.508""], [""585725.431"", ""6134853.979""], [""585733.715"", ""6134861.814""], [""585765.456"", ""6134890.890""], [""585767.920"", ""6134893.147""], [""585783.025"", ""6134869.232""], [""585807.398"", ""6134862.536""], [""585807.076"", ""6134861.284""]]","[""G60R307_7281"", ""0.009163182633075877"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G60R307_7281"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G60R308_7282,rg5427,G60R308,0.312,47.160000000000004,77.949,0.03,0.0,,"[[""585698.997"", ""6134770.566""], [""585682.667"", ""6134787.245""], [""585669.526"", ""6134799.065""], [""585725.431"", ""6134853.979""], [""585746.800"", ""6134830.508""], [""585752.917"", ""6134824.634""], [""585698.997"", ""6134770.566""]]","[""G60R308_7282"", ""0.0033937923086255007"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G60R308_7282"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G60R321_7283,rg5427,G60R321,0.331,39.54,75.577,0.03,0.0,,"[[""585866.969"", ""6135061.052""], [""585863.359"", ""6135052.813""], [""585872.495"", ""6135045.992""], [""585865.990"", ""6135020.870""], [""585841.888"", ""6135026.386""], [""585817.080"", ""6135016.897""], [""585778.354"", ""6135003.127""], [""585769.985"", ""6135021.956""], [""585799.666"", ""6135037.548""], [""585807.586"", ""6135041.700""], [""585830.372"", ""6135052.155""], [""585828.179"", ""6135062.112""], [""585841.789"", ""6135081.380""], [""585843.871"", ""6135077.427""], [""585866.969"", ""6135061.052""]]","[""G60R321_7283"", ""0.0032905186892582257"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G60R321_7283"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G60R322_7284,rg5427,G60R322,0.55,38.169999999999995,191.346,0.03,0.0,,"[[""585782.827"", ""6135121.982""], [""585810.367"", ""6135102.748""], [""585811.958"", ""6135101.604""], [""585814.391"", ""6135099.853""], [""585814.422"", ""6135099.831""], [""585817.802"", ""6135097.811""], [""585822.521"", ""6135094.992""], [""585841.789"", ""6135081.380""], [""585828.179"", ""6135062.112""], [""585830.372"", ""6135052.155""], [""585807.586"", ""6135041.700""], [""585799.666"", ""6135037.548""], [""585769.985"", ""6135021.956""], [""585765.802"", ""6135030.867""], [""585761.626"", ""6135039.789""], [""585742.338"", ""6135054.406""], [""585740.296"", ""6135056.358""], [""585754.872"", ""6135077.646""], [""585756.695"", ""6135086.688""], [""585781.013"", ""6135123.230""], [""585782.827"", ""6135121.982""]]","[""G60R322_7284"", ""0.008330941809211855"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G60R322_7284"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G60R323_7285,rg5427,G60R323,0.365,38.169999999999995,188.661,0.03,0.0,,"[[""585781.013"", ""6135123.230""], [""585756.695"", ""6135086.688""], [""585754.872"", ""6135077.646""], [""585740.296"", ""6135056.358""], [""585718.010"", ""6135070.915""], [""585719.952"", ""6135073.951""], [""585701.136"", ""6135088.000""], [""585703.760"", ""6135091.579""], [""585722.074"", ""6135117.992""], [""585742.711"", ""6135148.646""], [""585757.633"", ""6135139.699""], [""585762.714"", ""6135135.795""], [""585781.013"", ""6135123.230""]]","[""G60R323_7285"", ""0.00821404060010514"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G60R323_7285"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G60R342_7286,rg5427,G60R342,0.211,31.910000000000004,208.551,0.03,0.0,,"[[""585765.802"", ""6135030.867""], [""585736.220"", ""6135010.285""], [""585735.474"", ""6134997.272""], [""585709.869"", ""6134977.765""], [""585696.498"", ""6134996.495""], [""585712.051"", ""6135018.799""], [""585719.931"", ""6135024.962""], [""585726.998"", ""6135033.849""], [""585742.338"", ""6135054.406""], [""585761.626"", ""6135039.789""], [""585765.802"", ""6135030.867""]]","[""G60R342_7286"", ""0.009080023858627523"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G60R342_7286"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G60R343_7287,rg5427,G60R343,0.465,31.4,217.995,0.03,0.0,,"[[""585740.296"", ""6135056.358""], [""585742.338"", ""6135054.406""], [""585726.998"", ""6135033.849""], [""585719.931"", ""6135024.962""], [""585712.051"", ""6135018.799""], [""585696.498"", ""6134996.495""], [""585685.461"", ""6135004.433""], [""585676.204"", ""6135011.092""], [""585661.019"", ""6135020.781""], [""585657.981"", ""6135022.722""], [""585639.979"", ""6135035.193""], [""585642.201"", ""6135038.734""], [""585665.036"", ""6135069.859""], [""585681.266"", ""6135058.179""], [""585701.136"", ""6135088.000""], [""585719.952"", ""6135073.951""], [""585718.010"", ""6135070.915""], [""585740.296"", ""6135056.358""]]","[""G60R343_7287"", ""0.009491202636580534"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G60R343_7287"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G60R380_7288,rg5427,G60R380,0.653,34.63,744.2389999999998,0.03,0.0,,"[[""585767.920"", ""6134893.147""], [""585765.456"", ""6134890.890""], [""585733.715"", ""6134861.814""], [""585700.599"", ""6134899.466""], [""585680.497"", ""6134896.186""], [""585648.029"", ""6134932.346""], [""585665.532"", ""6134944.886""], [""585667.506"", ""6134945.922""], [""585673.404"", ""6134951.041""], [""585678.325"", ""6134955.132""], [""585685.220"", ""6134960.270""], [""585709.869"", ""6134977.765""], [""585722.242"", ""6134959.006""], [""585737.614"", ""6134940.316""], [""585753.087"", ""6134916.628""], [""585767.920"", ""6134893.147""]]","[""G60R380_7288"", ""0.03240314300349117"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G60R380_7288"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G60R381_7289,rg5427,G60R385,0.462,25.24,47.89100000000001,0.03,0.0,,"[[""585733.715"", ""6134861.814""], [""585725.431"", ""6134853.979""], [""585669.526"", ""6134799.065""], [""585637.855"", ""6134828.338""], [""585642.627"", ""6134834.549""], [""585685.598"", ""6134891.287""], [""585680.497"", ""6134896.186""], [""585700.599"", ""6134899.466""], [""585733.715"", ""6134861.814""]]","[""G60R381_7289"", ""0.0020851083073853915"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G60R381_7289"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G60R382_7290,rg5427,G60R382,0.208,36.73,373.274,0.03,0.0,,"[[""585696.498"", ""6134996.495""], [""585709.869"", ""6134977.765""], [""585685.220"", ""6134960.270""], [""585678.325"", ""6134955.132""], [""585673.404"", ""6134951.041""], [""585667.506"", ""6134945.922""], [""585665.532"", ""6134944.886""], [""585648.029"", ""6134932.346""], [""585635.901"", ""6134945.791""], [""585656.955"", ""6134973.712""], [""585668.851"", ""6134978.940""], [""585685.461"", ""6135004.433""], [""585696.498"", ""6134996.495""]]","[""G60R382_7290"", ""0.016251836844730208"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G60R382_7290"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G60R383_7291,rg5427,G60R383,0.3670000000000001,32.0,490.854,0.03,0.0,,"[[""585685.461"", ""6135004.433""], [""585668.851"", ""6134978.940""], [""585656.955"", ""6134973.712""], [""585635.901"", ""6134945.791""], [""585603.148"", ""6134982.223""], [""585639.979"", ""6135035.193""], [""585657.981"", ""6135022.722""], [""585661.019"", ""6135020.781""], [""585676.204"", ""6135011.092""], [""585685.461"", ""6135004.433""]]","[""G60R383_7291"", ""0.021371108415220996"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G60R383_7291"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G61F011_7292,rg5427,G61F011,0.45,37.589999999999996,131.34799999999998,0.03,0.0,,"[[""585637.855"", ""6134828.338""], [""585669.526"", ""6134799.065""], [""585682.667"", ""6134787.245""], [""585645.127"", ""6134764.492""], [""585617.500"", ""6134795.937""], [""585600.513"", ""6134795.599""], [""585575.984"", ""6134822.114""], [""585606.133"", ""6134864.712""], [""585633.680"", ""6134837.259""], [""585637.855"", ""6134828.338""]]","[""G61F011_7292"", ""0.0057187113645247815"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G61F011_7292"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
